policy_id,age,customer_months,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud
938923,41,286,2010-02-14,A,500/1000,1000,1455.84,0,432251,FEMALE,PhD,farming-fishing,dancing,own-child,0,0,2015-01-30,Multi-vehicle Collision,Side Collision,Total Loss,Police,S4,Riverwood,16,2,?,1,2,YES,43360,4174,7619,32015,Honda,Accord,2015,0
286349,41,240,1990-05-05,C,100/300,500,903.98,0,433110,FEMALE,JD,transport-moving,video-games,wife,59221,-78285,2015-01-09,Multi-vehicle Collision,Side Collision,Major Damage,Police,S2,Riverwood,3,3,NO,2,1,?,93857,15452,7567,72576,Chevrolet,Tahoe,2007,1
343901,41,285,1991-04-04,A,250/500,2000,980.72,5000000,457010,MALE,MD,protective-serv,chess,wife,37326,-41644,2015-02-11,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S1,Arlington,23,1,NO,0,0,NO,83427,16399,8569,60577,Ford,Escape,2009,1
167644,38,188,2004-03-27,B,100/300,1000,1335.69,0,492756,FEMALE,Associate,sales,yachting,wife,0,0,2015-01-31,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,S4,Springfield,18,3,YES,1,0,YES,42500,9349,4717,28906,BMW,X6,2005,0
813588,41,246,1992-04-20,C,100/300,1000,994.33,0,478832,FEMALE,JD,transport-moving,kayaking,other-relative,52777,0,2015-02-01,Single Vehicle Collision,Rear Collision,Total Loss,Police,S4,Northbend,0,1,NO,0,1,YES,82504,20711,7209,57391,Nissan,Pathfinder,2006,0
753764,46,269,2006-07-28,C,500/1000,500,1399.76,0,480143,FEMALE,JD,tech-support,reading,husband,0,0,2015-02-19,Vehicle Theft,?,Minor Damage,Police,S3,Springfield,7,1,NO,2,1,?,5411,857,862,3839,BMW,X5,2000,0
155285,32,179,2003-02-26,C,500/1000,500,1185.73,0,590305,FEMALE,PhD,machine-op-inspct,polo,not-in-family,60749,0,2015-01-28,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,S1,Arlington,7,3,?,0,0,?,42935,8388,4091,32176,Nissan,Pathfinder,2011,0
556124,60,445,2012-01-27,B,250/500,500,992.89,6000000,454346,FEMALE,Masters,sales,board-games,own-child,0,0,2015-03-01,Single Vehicle Collision,Side Collision,Minor Damage,Other,S3,Columbus,7,1,NO,0,3,?,44082,4598,4965,33033,Suburu,Legacy,2015,0
508039,43,225,1990-09-18,C,250/500,500,1084.41,0,458705,FEMALE,Masters,machine-op-inspct,exercise,husband,38902,-58394,2015-01-26,Multi-vehicle Collision,Side Collision,Total Loss,Other,S3,Springfield,7,4,?,2,1,YES,72485,6806,7131,55556,Toyota,Highlander,2006,0
118053,56,397,1991-02-28,C,100/300,2000,1296.7,0,470367,MALE,MD,priv-house-serv,chess,own-child,0,-31712,2015-02-16,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,S3,Northbend,15,1,?,2,2,?,96196,8261,16310,73325,Dodge,RAM,2011,1
404456,32,135,2000-05-07,C,250/500,1000,1278.68,0,432439,MALE,PhD,prof-specialty,board-games,husband,0,-74536,2015-01-12,Multi-vehicle Collision,Front Collision,Minor Damage,Police,S1,Springfield,0,3,?,0,0,?,79593,20870,7049,48498,Nissan,Pathfinder,2012,0
993859,42,249,1995-02-20,A,100/300,1000,1458.46,0,644632,MALE,High School,machine-op-inspct,reading,not-in-family,0,0,2014-12-20,Single Vehicle Collision,Rear Collision,Minor Damage,Other,S1,Arlington,6,1,NO,1,0,NO,63345,7127,6846,50036,Accura,MDX,1997,0
608245,43,293,1998-01-30,B,100/300,500,1075.26,0,464395,FEMALE,JD,sales,cross-fit,wife,0,-60329,2015-03-21,Multi-vehicle Collision,Side Collision,Total Loss,Police,S4,Arlington,23,3,YES,2,2,NO,64346,12856,6765,43817,Audi,A3,2014,1
655089,48,297,1992-03-05,A,500/1000,1000,1309.42,0,613065,FEMALE,MD,exec-managerial,polo,unmarried,50992,-57799,2015-02-16,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,S1,Hillsdale,20,2,NO,2,1,YES,85027,13822,12591,61724,Volkswagen,Passat,2002,0
303471,31,16,2002-08-21,B,100/300,1000,921.97,0,634855,MALE,MD,tech-support,chess,not-in-family,50901,-67987,2015-01-27,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,S3,Columbus,0,3,?,0,2,?,57558,6355,13516,40748,Dodge,RAM,1995,1
752277,59,449,2005-06-05,A,100/300,2000,1399.94,0,427978,MALE,JD,exec-managerial,exercise,husband,0,0,2015-03-10,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S1,Columbus,10,3,?,2,1,YES,73181,6957,14794,51428,Jeep,Wrangler,2006,0
110376,45,262,2006-07-10,A,100/300,1000,1279.59,0,448302,MALE,MD,other-service,basketball,other-relative,57915,-33777,2015-01-30,Single Vehicle Collision,Rear Collision,Total Loss,Other,S3,Riverwood,21,1,NO,0,1,NO,48295,0,4964,42386,Accura,TL,2002,0
298544,33,125,2001-10-19,C,500/1000,1000,1046.14,0,446044,FEMALE,JD,protective-serv,paintball,not-in-family,79925,0,2014-12-23,Parked Car,?,Minor Damage,None,S4,Columbus,3,1,NO,2,1,?,3958,560,578,2664,Jeep,Grand Cherokee,2002,0
575452,32,103,1991-08-27,B,500/1000,1000,1291.3,0,442564,FEMALE,College,priv-house-serv,board-games,unmarried,12366,0,2015-01-18,Parked Car,?,Trivial Damage,None,S1,Hillsdale,3,1,YES,1,0,NO,4465,812,400,3013,Audi,A3,1997,0
373071,32,1,1995-12-06,A,250/500,2000,1430.59,0,444469,MALE,Associate,sales,video-games,husband,63648,0,2015-03-20,Single Vehicle Collision,Side Collision,Total Loss,Other,S1,Columbus,23,1,YES,0,3,NO,69469,7044,6710,55742,Mercedes,C300,2000,0
657340,41,293,2000-09-20,B,250/500,1000,1041.4,0,479858,MALE,College,prof-specialty,paintball,wife,25077,0,2014-12-30,Vehicle Theft,?,Trivial Damage,Police,S3,Northbend,3,1,YES,2,0,?,4292,824,390,2803,Chevrolet,Malibu,2009,0
426967,48,328,2009-10-10,C,250/500,500,1439.92,3000000,470098,MALE,JD,adm-clerical,hiking,husband,0,0,2014-12-11,Multi-vehicle Collision,Side Collision,Total Loss,Police,S2,Riverwood,13,4,NO,2,3,NO,64419,7121,13852,44074,Mercedes,C300,2003,0
875852,59,457,1998-01-08,A,500/1000,1000,1312.8,0,572794,FEMALE,College,armed-forces,cross-fit,unmarried,46408,0,2015-01-19,Single Vehicle Collision,Front Collision,Minor Damage,Other,S2,Riverwood,10,1,NO,1,3,NO,85578,7802,15191,62607,Chevrolet,Silverado,2012,1
827639,35,136,2014-02-21,B,100/300,500,1465.34,0,435535,MALE,College,priv-house-serv,exercise,wife,70140,0,2015-02-11,Single Vehicle Collision,Front Collision,Minor Damage,Other,S1,Columbus,10,1,?,2,3,YES,59377,11360,5604,41400,Dodge,RAM,1999,0
935398,58,362,2004-10-31,A,100/300,1000,1563.0,0,456503,MALE,MD,farming-fishing,cross-fit,other-relative,69036,0,2015-01-15,Single Vehicle Collision,Side Collision,Total Loss,Police,S4,Northbend,10,1,?,0,1,YES,59613,7211,7618,42573,Saab,95,1996,1
329029,45,259,2009-01-27,A,100/300,2000,1641.68,0,477521,MALE,Associate,handlers-cleaners,chess,husband,0,-41524,2015-01-09,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S3,Hillsdale,18,1,NO,1,3,YES,85827,7339,15817,61387,Nissan,Pathfinder,1996,0
824722,28,18,2002-10-16,A,250/500,500,1329.13,0,622822,MALE,JD,transport-moving,cross-fit,not-in-family,0,0,2015-01-11,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,S1,Columbus,6,3,NO,0,2,?,73816,11623,11588,50373,Dodge,Neon,2005,1
168217,42,235,2004-11-13,C,100/300,1000,1044.59,0,494222,FEMALE,MD,adm-clerical,golf,own-child,0,-47383,2015-01-13,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,S1,Northbend,13,3,NO,1,2,YES,60321,11202,10796,35614,Accura,MDX,1999,0
584105,43,257,2006-12-29,B,500/1000,2000,1187.99,0,454835,MALE,MD,craft-repair,movies,not-in-family,28685,0,2014-12-15,Single Vehicle Collision,Side Collision,Minor Damage,Fire,S3,Springfield,23,1,?,1,1,NO,90588,8355,7852,72825,Honda,CRV,2011,0
513537,37,177,2006-04-27,A,250/500,2000,1239.27,0,487397,FEMALE,Masters,transport-moving,video-games,husband,40832,-57827,2015-02-03,Multi-vehicle Collision,Front Collision,Total Loss,Police,S4,Arlington,23,3,YES,2,2,?,69447,11276,5833,48991,Saab,95,1998,1
586500,32,102,2012-05-26,A,100/300,1000,1057.25,7000000,596617,FEMALE,Masters,other-service,reading,own-child,52624,-43343,2015-01-28,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S5,Northbrook,20,3,NO,1,3,?,52450,9401,8841,34749,Saab,93,2013,1
934852,34,194,2007-04-17,A,250/500,2000,1391.35,0,457744,FEMALE,MD,priv-house-serv,basketball,own-child,0,-47819,2015-03-08,Multi-vehicle Collision,Side Collision,Major Damage,Police,S3,Riverwood,17,3,?,1,3,YES,80196,13445,12742,54631,Ford,Escape,2009,0
389887,28,123,2012-08-28,C,250/500,500,1218.09,0,431089,FEMALE,Masters,machine-op-inspct,chess,not-in-family,64864,-42034,2015-01-09,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,S5,Arlington,17,1,YES,1,0,YES,75604,16182,0,54415,Volkswagen,Jetta,2014,1
161761,43,265,1995-04-05,A,500/1000,2000,1317.12,0,484444,MALE,Associate,machine-op-inspct,cross-fit,other-relative,0,0,2015-01-29,Single Vehicle Collision,Side Collision,Major Damage,Police,S2,Columbus,13,1,YES,0,1,NO,56247,6397,12794,37152,Mercedes,C300,2010,1
159613,42,262,2010-01-04,A,500/1000,1000,1017.32,0,472208,FEMALE,College,handlers-cleaners,golf,husband,0,-18852,2015-02-04,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S1,Springfield,18,3,NO,1,1,YES,88059,15004,7137,68994,Suburu,Legacy,1998,0
134098,40,302,2007-04-28,A,250/500,2000,1672.92,5000000,472656,MALE,PhD,sales,chess,not-in-family,64521,0,2015-01-03,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,S4,Riverwood,16,3,NO,0,0,NO,60608,6753,6313,45346,Ford,Escape,2006,1
552558,54,378,2012-11-29,C,500/1000,2000,1386.35,7000000,466695,MALE,JD,other-service,basketball,wife,0,-52348,2015-03-05,Vehicle Theft,?,Minor Damage,None,S5,Northbrook,6,1,?,0,2,?,8559,872,1870,6054,Mercedes,ML350,2015,0
530429,39,209,1991-01-25,B,100/300,500,1236.1,0,464000,FEMALE,JD,sales,hiking,not-in-family,0,0,2015-01-19,Multi-vehicle Collision,Side Collision,Minor Damage,Other,S2,Northbend,10,3,YES,1,2,YES,43576,8448,8114,25895,Saab,95,2013,0
491958,26,80,2011-10-14,B,250/500,1000,1102.55,6000000,627743,FEMALE,Masters,sales,sleeping,husband,44138,0,2015-01-25,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S2,Northbend,0,3,?,1,2,?,44506,4776,4721,35938,Saab,92x,2000,1
723869,31,133,1996-10-29,B,250/500,1000,945.54,5000000,443601,FEMALE,College,protective-serv,cross-fit,other-relative,0,0,2015-01-28,Single Vehicle Collision,Side Collision,Major Damage,Fire,S4,Northbrook,13,1,?,2,3,?,84470,15612,7253,57070,Chevrolet,Silverado,1995,1
111735,35,15,1990-11-10,B,250/500,1000,1397.41,0,620624,MALE,JD,sales,chess,own-child,62087,-32750,2015-03-06,Single Vehicle Collision,Rear Collision,Total Loss,Other,S2,Hillsdale,0,1,NO,2,1,?,53130,9920,9680,34860,Volkswagen,Jetta,2008,1
259279,39,218,1998-11-20,A,100/300,2000,1011.19,0,429174,FEMALE,MD,armed-forces,cross-fit,not-in-family,39047,-48489,2015-01-22,Single Vehicle Collision,Front Collision,Total Loss,Other,S3,Northbrook,7,1,NO,0,2,NO,63557,6578,6966,46668,Honda,Civic,1995,1
459498,47,287,2008-11-13,A,250/500,500,1478.57,0,471879,FEMALE,College,other-service,exercise,own-child,45649,0,2015-02-18,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,S1,Springfield,17,1,NO,2,2,NO,28071,2675,5805,19650,Jeep,Grand Cherokee,2012,0
906960,45,321,2011-07-05,A,100/300,500,1273.61,7000000,435423,FEMALE,Masters,prof-specialty,paintball,wife,0,-51866,2015-02-05,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S1,Arlington,13,1,?,0,1,YES,65560,6549,12026,43860,Accura,TL,2000,0
486180,33,57,2011-01-17,B,500/1000,500,1226.0,8000000,459552,MALE,MD,priv-house-serv,polo,wife,0,0,2015-01-05,Vehicle Theft,?,Minor Damage,Police,S3,Columbus,9,1,NO,0,3,NO,3224,534,560,1922,Nissan,Ultima,1998,0
207320,62,452,1999-06-28,A,100/300,2000,1118.96,0,611867,FEMALE,High School,exec-managerial,skydiving,other-relative,0,-48501,2015-03-13,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S2,Springfield,21,3,YES,1,2,YES,120666,18175,17874,78446,Audi,A3,2006,0
789386,47,277,2008-04-01,C,500/1000,500,1347.97,0,461008,MALE,Masters,machine-op-inspct,sleeping,not-in-family,0,-39362,2015-02-07,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S4,Hillsdale,21,1,NO,2,2,YES,59494,6025,5569,46612,Toyota,Camry,2010,0
355898,31,156,2004-10-20,C,100/300,1000,1319.2,0,581045,MALE,MD,prof-specialty,polo,own-child,0,0,2015-03-17,Parked Car,?,Trivial Damage,None,S4,Arlington,8,1,YES,0,2,NO,4342,462,461,3477,Saab,93,1999,0
587139,44,258,1991-08-15,B,500/1000,500,1133.59,7000000,641654,FEMALE,Associate,tech-support,exercise,unmarried,44077,-32670,2015-02-04,Vehicle Theft,?,Trivial Damage,Police,S1,Northbrook,9,1,NO,0,1,?,3935,663,652,2685,Chevrolet,Tahoe,2014,0
246011,28,111,2011-02-18,B,250/500,500,1197.4,2000000,467989,FEMALE,PhD,farming-fishing,kayaking,own-child,0,0,2015-01-29,Single Vehicle Collision,Side Collision,Major Damage,Fire,S2,Riverwood,1,1,?,1,1,YES,53328,4809,9465,38745,Mercedes,ML350,1996,1
99364,37,264,2006-10-28,A,250/500,1000,1299.75,0,479412,FEMALE,PhD,tech-support,bungie-jumping,unmarried,0,0,2015-01-23,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S2,Arlington,19,3,NO,0,2,NO,63074,6320,6429,53587,Saab,95,2003,1
767554,38,217,1997-05-12,C,250/500,1000,1071.97,0,449713,FEMALE,Masters,transport-moving,video-games,own-child,0,0,2015-01-26,Single Vehicle Collision,Front Collision,Total Loss,Fire,S1,Columbus,12,1,?,0,3,YES,90970,8536,15991,66826,BMW,X6,2005,1
501544,39,26,1992-01-12,C,250/500,1000,804.67,0,443117,MALE,Masters,tech-support,sleeping,husband,0,-55096,2015-03-20,Single Vehicle Collision,Side Collision,Major Damage,Police,S3,Columbus,0,1,NO,0,2,?,50696,10288,4800,36114,Mercedes,ML350,2015,0
621752,26,111,2005-11-17,A,100/300,500,923.62,0,471507,FEMALE,Masters,tech-support,exercise,unmarried,60120,-54580,2015-01-25,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,S5,Arlington,21,3,?,0,1,?,51918,8338,8704,33490,Nissan,Pathfinder,2013,0
240538,62,456,1997-07-25,B,100/300,2000,1349.19,0,485478,FEMALE,College,other-service,cross-fit,husband,0,0,2015-01-18,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,S1,Arlington,18,1,NO,0,0,NO,60660,5151,9635,44995,Honda,Civic,2001,0
547695,46,342,2005-09-01,C,250/500,2000,1116.66,0,412997,MALE,High School,prof-specialty,camping,husband,0,0,2015-02-24,Single Vehicle Collision,Side Collision,Minor Damage,Other,S2,Columbus,5,1,YES,0,3,?,61367,5360,11515,44317,Dodge,RAM,2009,0
1013757,45,254,2010-02-10,B,100/300,500,1084.75,6000000,429656,MALE,College,exec-managerial,sleeping,wife,0,0,2015-02-25,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S2,Springfield,20,3,NO,0,2,NO,68522,13309,6248,50850,Ford,Fusion,1999,0
548132,43,284,1995-05-11,A,100/300,500,1318.46,-1000000,432481,MALE,Associate,machine-op-inspct,kayaking,wife,0,0,2015-01-31,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,S5,Arlington,13,1,YES,0,1,?,95384,8166,16435,71150,Chevrolet,Malibu,1996,0
861336,39,250,2006-01-22,C,250/500,1000,1114.45,0,462170,MALE,JD,farming-fishing,hiking,unmarried,68842,-54912,2015-01-25,Single Vehicle Collision,Side Collision,Minor Damage,Police,S2,Springfield,18,1,?,1,2,?,53014,5643,5565,39859,Nissan,Maxima,2001,0
417008,47,337,2008-02-20,A,250/500,2000,1453.34,0,632311,FEMALE,Associate,armed-forces,board-games,own-child,0,-58504,2015-01-11,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S7,Northbrook,1,3,NO,2,3,?,64100,12448,6089,46799,Dodge,RAM,2014,1
264520,43,248,2004-12-08,C,100/300,500,1048.21,0,453840,MALE,High School,exec-managerial,paintball,husband,69430,-41229,2015-01-21,Single Vehicle Collision,Rear Collision,Major Damage,Other,S2,Columbus,16,1,?,1,1,?,78166,13151,6466,56467,Ford,Fusion,2009,1
702083,44,223,1996-02-13,B,250/500,500,1558.06,0,485501,FEMALE,Associate,priv-house-serv,polo,other-relative,59389,-62565,2014-12-29,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S2,Hillsdale,18,1,?,1,3,YES,67177,13667,7099,46069,Dodge,RAM,2003,1
942479,47,279,2002-12-06,A,500/1000,1000,1455.48,0,434692,FEMALE,JD,sales,paintball,husband,0,-44583,2015-01-23,Parked Car,?,Trivial Damage,Police,S1,Hillsdale,9,1,?,2,3,NO,6855,830,806,5092,Volkswagen,Jetta,2003,0
774753,45,328,2013-04-29,B,250/500,2000,1733.95,7000000,446002,MALE,College,transport-moving,hiking,not-in-family,46624,-41616,2015-02-09,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S3,Northbrook,13,3,NO,2,0,NO,54419,4446,8948,41698,Saab,95,1995,0
989411,43,269,2014-02-09,B,500/1000,2000,1345.21,0,453722,MALE,Associate,adm-clerical,video-games,not-in-family,0,-8151,2015-02-09,Multi-vehicle Collision,Front Collision,Minor Damage,Police,S3,Springfield,9,3,YES,2,0,NO,98480,17715,16798,57764,Ford,Escape,2007,0
376059,47,316,2011-05-16,B,500/1000,500,1468.35,0,641276,MALE,PhD,exec-managerial,hiking,other-relative,70649,0,2015-02-20,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S3,Northbend,15,4,YES,0,1,?,74532,14937,15606,47800,Dodge,RAM,2002,0
813475,28,126,2013-07-20,C,250/500,1000,999.79,0,476942,FEMALE,Associate,sales,paintball,own-child,68328,0,2015-01-16,Single Vehicle Collision,Front Collision,Major Damage,Fire,S2,Hillsdale,5,1,?,1,3,NO,72580,15173,7342,55030,Suburu,Forrestor,2003,0
745387,28,27,1995-09-01,C,100/300,2000,1362.17,0,453366,MALE,JD,farming-fishing,polo,other-relative,0,-33052,2015-01-30,Multi-vehicle Collision,Front Collision,Major Damage,Other,S6,Riverwood,10,3,?,0,2,YES,52796,5376,10934,37332,Audi,A5,2015,1
614170,36,176,2005-09-25,B,100/300,2000,1319.67,0,456253,FEMALE,College,tech-support,paintball,own-child,55274,-56328,2015-02-16,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,S1,Riverwood,21,3,?,2,2,NO,63895,11183,11259,42379,Dodge,RAM,2012,0
102357,33,152,1999-12-10,C,250/500,500,928.37,0,500056,FEMALE,PhD,transport-moving,exercise,wife,0,0,2015-01-29,Single Vehicle Collision,Side Collision,Major Damage,Fire,S2,Hillsdale,16,1,YES,0,0,?,73356,6579,19545,44038,Suburu,Legacy,2001,1
316450,45,232,1993-10-07,B,500/1000,1000,1127.31,0,448259,MALE,JD,handlers-cleaners,basketball,husband,65921,0,2015-02-09,Multi-vehicle Collision,Side Collision,Total Loss,Other,S7,Springfield,23,3,NO,0,3,NO,42641,7077,3549,33176,Honda,Accord,1997,0
126326,37,50,2003-08-16,A,500/1000,2000,1712.68,0,583521,MALE,Associate,handlers-cleaners,basketball,not-in-family,74943,0,2015-01-24,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S4,Riverwood,17,3,?,2,0,YES,50844,10567,5166,34160,Audi,A3,2006,0
1008461,47,342,1991-10-11,B,100/300,2000,1052.68,0,427335,MALE,MD,craft-repair,paintball,other-relative,92727,0,2015-01-08,Multi-vehicle Collision,Front Collision,Major Damage,Police,S3,Arlington,22,4,YES,2,0,?,69391,10620,10752,47444,Jeep,Grand Cherokee,2010,1
462226,34,127,1994-09-14,C,500/1000,500,1036.47,0,420113,FEMALE,JD,prof-specialty,bungie-jumping,husband,73310,-62016,2015-01-08,Parked Car,?,Minor Damage,None,S3,Northbend,8,1,NO,2,0,YES,4011,406,815,2828,Jeep,Wrangler,2013,0
522334,50,363,2005-11-11,C,500/1000,1000,1507.95,0,443535,FEMALE,Associate,tech-support,golf,other-relative,59757,-25021,2015-01-16,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S1,Arlington,7,1,YES,0,3,YES,76003,7758,14552,51354,Dodge,RAM,2012,1
857426,38,244,1996-05-06,B,250/500,2000,1039.13,0,459465,MALE,JD,sales,kayaking,husband,0,0,2015-02-19,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,S3,Northbend,21,3,NO,1,2,?,19785,4413,2056,12974,Saab,93,1995,0
96771,32,176,2012-03-10,B,100/300,1000,1445.36,6000000,616330,FEMALE,High School,adm-clerical,reading,wife,40102,-41328,2014-12-20,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,S1,Northbend,15,3,NO,0,1,NO,41648,7291,7564,25362,Saab,95,1999,0
544254,54,460,2008-11-14,C,250/500,500,1133.36,0,601860,FEMALE,PhD,prof-specialty,chess,unmarried,37724,-55110,2015-03-28,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S2,Columbus,12,3,?,2,3,?,56430,0,6533,52567,Honda,CRV,2014,0
719783,29,125,2000-01-05,A,250/500,2000,1305.21,5000000,452704,FEMALE,High School,sales,board-games,own-child,0,0,2015-01-31,Multi-vehicle Collision,Front Collision,Total Loss,Fire,S2,Arlington,12,2,YES,1,1,?,70163,10794,10341,45608,Saab,93,1995,0
370403,30,141,1997-05-29,A,250/500,2000,1481.78,6000000,602670,FEMALE,JD,armed-forces,base-jumping,wife,60416,0,2015-03-14,Parked Car,?,Minor Damage,None,S3,Arlington,2,1,YES,1,2,?,6028,696,690,4831,Honda,Civic,2002,1
281786,29,3,1992-12-10,B,100/300,500,1044.48,5000000,640679,FEMALE,JD,priv-house-serv,chess,unmarried,0,0,2015-02-20,Parked Car,?,Trivial Damage,Police,S6,Springfield,3,1,?,2,1,?,4920,512,998,3542,Mercedes,E400,2008,1
859393,44,283,2006-04-24,A,500/1000,1000,982.8,0,442288,FEMALE,High School,adm-clerical,polo,own-child,0,-57512,2015-01-04,Parked Car,?,Minor Damage,Police,S2,Hillsdale,8,1,NO,2,2,YES,5741,600,626,4266,Volkswagen,Passat,2005,1
465201,37,138,1990-06-28,A,250/500,1000,1471.95,0,603406,MALE,PhD,machine-op-inspct,kayaking,husband,14325,-43743,2015-01-21,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,S3,Northbrook,17,3,NO,2,0,YES,74652,9659,9485,55699,Ford,Escape,1996,0
440978,46,313,2002-07-04,A,100/300,1000,880.65,0,456059,FEMALE,Masters,priv-house-serv,base-jumping,other-relative,0,0,2015-03-04,Single Vehicle Collision,Front Collision,Major Damage,Police,S5,Northbend,21,1,YES,1,0,NO,54176,6264,5878,41965,Audi,A5,2005,1
213213,42,232,2002-08-13,B,500/1000,1000,1561.55,7000000,644978,MALE,JD,exec-managerial,chess,other-relative,0,-68831,2015-03-21,Parked Car,?,Minor Damage,Police,S6,Springfield,19,1,?,2,2,?,6275,582,1194,4875,Toyota,Camry,2011,1
959921,22,20,1999-05-05,A,500/1000,1000,1778.47,0,465996,FEMALE,JD,tech-support,base-jumping,wife,0,0,2015-01-15,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S2,Northbrook,21,3,NO,2,2,NO,65084,5968,11040,48070,Chevrolet,Tahoe,2002,1
554318,34,121,1991-02-19,C,500/1000,500,1323.98,0,470559,MALE,MD,priv-house-serv,video-games,wife,0,0,2015-01-06,Single Vehicle Collision,Front Collision,Major Damage,Fire,S4,Northbrook,11,1,NO,1,1,NO,65954,6703,6884,56478,Dodge,RAM,2000,1
747544,24,78,2000-10-18,A,500/1000,500,1846.27,0,470563,FEMALE,Associate,priv-house-serv,paintball,not-in-family,54574,-33580,2015-01-26,Single Vehicle Collision,Front Collision,Total Loss,Fire,S4,Northbend,0,1,NO,2,1,?,68681,13207,6976,46890,Mercedes,C300,1995,0
287160,33,140,1997-02-10,B,250/500,500,1362.87,5000000,443228,FEMALE,JD,exec-managerial,paintball,own-child,55534,-58094,2015-03-02,Single Vehicle Collision,Side Collision,Minor Damage,Other,S1,Springfield,6,1,NO,2,0,?,94181,14297,14622,66064,BMW,X5,2007,0
670179,32,51,2013-12-16,A,500/1000,500,1447.96,0,469566,MALE,PhD,machine-op-inspct,camping,unmarried,0,0,2015-02-12,Single Vehicle Collision,Side Collision,Major Damage,Fire,S1,Springfield,23,1,?,2,3,NO,66832,6535,19953,39637,Honda,Civic,2007,1
240140,48,288,1995-09-15,B,500/1000,500,1216.78,8000000,478366,FEMALE,PhD,handlers-cleaners,board-games,own-child,0,-41589,2015-01-05,Single Vehicle Collision,Front Collision,Total Loss,Other,S2,Springfield,1,1,?,1,0,?,42213,8348,0,33359,Accura,TL,1999,0
487368,51,333,2000-05-04,A,100/300,500,1217.91,0,425910,MALE,Associate,armed-forces,basketball,wife,0,-32939,2015-02-22,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S2,Arlington,8,1,YES,0,1,NO,85881,14140,7329,64540,Accura,RSX,2001,0
420568,38,257,2006-09-20,B,250/500,1000,1388.98,0,445165,FEMALE,MD,protective-serv,yachting,husband,0,0,2015-03-07,Multi-vehicle Collision,Rear Collision,Total Loss,Other,S1,Arlington,17,3,NO,2,3,?,56112,6676,0,46349,Accura,MDX,2002,0
681495,39,271,1994-12-14,A,500/1000,2000,1139.16,0,489333,MALE,MD,adm-clerical,exercise,husband,28391,-64700,2015-03-17,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S3,Arlington,10,3,?,0,3,YES,51694,9254,10122,34785,Toyota,Corolla,1999,0
177761,33,156,2009-02-22,B,500/1000,1000,1482.53,0,627681,FEMALE,High School,exec-managerial,exercise,husband,61784,0,2014-12-29,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,S5,Riverwood,17,3,?,2,3,YES,53803,5026,5031,43000,Nissan,Pathfinder,2006,0
840110,38,160,2001-11-16,A,100/300,2000,1191.45,0,580918,MALE,High School,armed-forces,exercise,husband,0,-36652,2015-02-12,Multi-vehicle Collision,Rear Collision,Total Loss,Police,S4,Riverwood,9,3,YES,0,3,NO,46662,4334,8122,33566,Suburu,Legacy,2015,0
